     C42-08 PitViper401
     C42-09 Killer Kitty
     C42-10 Nemesis
RuN --- 3
     B24-13 Funeral
     B24-14 XxLiveeviLxX
     C41-12 rawkee
Symbiote Studios --- 3
     A11-01 NihilistZealot
     A11-02 CatnipBravo
     A11-03 SpoonHandle
Team 1337 --- 3
     A09-01 Ghost
     A09-02 Koronna
     A10-01 Krim-
Team [OMFG!] --- 3
     C22-02 Tripp
     C22-03 Mr. Bombegranate
     C22-04 Franky
Texas Gaming --- 3
     B33-13 lovalle
     B33-14 SiemprePositivo
     B33-15 Imrac
The Fighting Mongooses --- 3
     B35-13 DuffStuff
     B35-14 Master Shake
     B36-14 ZombieShawn
TrueAchievements --- 3
     B07-08 Large Coffee
     B07-09 imaidiot
     B07-10 stew7padaso
Volunteers --- 3
     B38-20 DKP
     B38-21 Devil 2 U
     B38-22 Androktasie
[SK] --- 3
     A58-04 davidT214
     A58-05 FancyPanda
     A58-06 Parallel
[Team Win] --- 3
     B64-19 Alec lolz.
     B64-20 myelin
     B64-21 j3n
[n00b] --- 3
     C13-03 atreider
     C13-11 NFuse
     C13-12 D4rk H4r8in93r
muffins --- 3
     A51-04 dAnkey_kAnG(56kbps)
     A51-05 PoisonIV
     A51-06 BananaNutMuffins
roflcopter --- 3
     B18-18 Nestorath
     B18-19 UmaTora
     B18-21 ZeonCannonFodder
skeletonsk8rs --- 3
     C15-06 Carl
     C15-07 Bretard
     C15-08 Cramp Jackula
7SEA --- 2
     B69-01 The Brayn
     B69-03 Milkbone
=FAP= --- 2
     A28-01 Moo_Cow
     A29-01 BeepJeepBeep
=TF= --- 2
     B51-08 CyclOps
     B51-09 Dooi
Austin Modders --- 2
     B71-05 Lockman
     B72-05 Zitt
Brothers in Arms --- 2
     A71-07 Dadocrox
     A71-08 Coredneck
CBFL --- 2
     C38-01 alt
     C38-02 FunkY
CRAAAAAAAA!!! --- 2
     A64-03 codylc
     A65-02 LukeHatesCody
CSYN --- 2
     B31-17 Kenae
     B32-19 DarkMalice
DA --- 2
     B69-21 Hamburger Nightmare
     B69-22 Worf
DIL$$E --- 2
     A35-04 h3l10Kitty
     A35-05 DrunkMonkey
DSB --- 2
     C29-08 Drakkheim
     C29-09 Reserved
Desu --- 2
     B11-14 Scottiec93
     B11-19 Uncannyx
Drink Much --- 2
     B15-21 polishboy
     B15-22 b1ak LoTuS
Equinox Visual --- 2
     B61-12 Death-Toaster
     B61-16 Snoogles
FAP --- 2
     A28-02 Bibs
     A28-04 MD Fag
FSL --- 2
     A16-02 Dinglewahaa
     A16-05 Spankolli
Forum Whor3s --- 2
     A33-05 Geno
     A34-10 Freak
G.O.R.E --- 2
     B57-02 theginginator
     B58-04 1d10syncracy
G33ks With Guns --- 2
     A40-06 Deus X Machina
     A40-07 Camo Lunchbox
Geeksquad --- 2
     B09-03 Waralien
     B10-03 Reserved
Hoagies --- 2
     B60-01 Reserved
     B61-03 Reserved
INDT --- 2
     B72-03 Kurthror
     B72-04 Star Citizen Brenden
KYA --- 2
     B56-18 Reserved
     B56-19 Mega
KqC --- 2
     C54-11 KETNAR
     C54-12 nerfquark
Laughing Lizards --- 2
     B25-13 LastActionHero
     B25-15 AgtOrange
Magyar --- 2
     C28-07 Nickplay
     C28-08 Kato
MiT --- 2
     B10-04 Zmobie
     B10-07 [MiT]d1duck
Minersource --- 2
     B28-02 Dan
     B28-03 Estman
Muppet Clan --- 2
     B06-08 MC-Yoda
     B06-09 MC-Waldorf
Nerd Sanctum --- 2
     B01-08 Ruviot
     B01-09 Mezigoto
Nine Pins --- 2
     A41-07 swimpoker
     A41-08 Trill
Non-Prophet Studios --- 2
     C15-11 Pawn
     C15-12 Lemmingrush
OTF GBE COKE BOYZ --- 2
     C29-04 Reserved
     C29-05 Reserved
Panic --- 2
     B55-01 ModernSlave
     B55-02 Rogue
Porings --- 2
     B31-21 Kipcha
     B31-22 Akihoshi
Pwnzerfaust --- 2
     A09-03 xlr8
     A09-04 tpwilson
QkPR --- 2
     B16-20 Kidyermou
     B16-22 Ghost_Chill
S8NT --- 2
     A74-01 Saint Kilgannon
     A74-03 Saint_Dementia
StG --- 2
     C28-04 Sponsky
     C28-05 PistolWhip
TFB --- 2
     B41-17 Mr. Sneaky
     B41-18 Deathdemise
TOOKn --- 2
     B10-01 Glassjaw003
     B10-02 Mountain Dew
Team Aerial Combo --- 2
     A53-06 xNubZx
     A53-07 scottyb
Those Magnificent Men and Their Flying Machines --- 2
     A14-01 MagnusGman
     A14-05 EightBitGImp
Tudd Fudder's Fan Club --- 2
     B69-05 Tudd Fudders
     B70-05 Chandler
UT --- 2
     C55-01 Bask3t
     C55-02 Drakke
Underscore --- 2
     B28-13 Felicity
     B28-14 Rookie One
YPWB --- 2
     B20-21 Purple Hurricane
     B20-22 Omnic1dal
[B22]{BDK} --- 2
     B22-09 HypeRStrikeR
     B22-10 Warox
[Ei] --- 2
     B14-18 Druid[Ei]
     B15-10 ZiLYNX
[Lord's Force] --- 2
     A61-01 RAAAAAAAMMMMMM!!!
     A62-03 Lunchboxbeard
challenge the globe --- 2
     A36-02 Mr.Buzz
     A36-04 spiketek
dp --- 2
     B61-21 ghostie
     B61-22 nogs
eSatu --- 2
     B65-11 everglows
     B65-12 anni
none --- 2
     B68-16 Reserved
     B68-17 fallendagger
plenty o' honey --- 2
     B11-02 JumboSnuggly
     B11-03 Jellyfish McSavaloy
webhead and venom --- 2
     A38-07 garrettw87
     A38-08 mag_safe
#Include --- 1
     B31-20 Anpther
#Include & CSYN --- 1
     B31-16 SirGlitchAlot
#YoloSweg --- 1
     B67-17 mavsfan0041
-gBa- --- 1
     B56-16 Vigilante
-qp- --- 1
     B53-21 -qp-Secks
1up --- 1
     C62-07 Pyrite
5 Guys --- 1
     B19-07 EscaFlowne
AA --- 1
     A69-02 Xp_3
AMD --- 1
     B04-01 Fayt3X
Anarchy Gaming --- 1
     A38-03 Feeney
Archers Bachelor Party --- 1
     B64-06 Red Lobster
Ascent --- 1
     B19-20 Genetics
B56/7 --- 1
     B56-07 Longman -- MILF
BOB --- 1
     C26-08 hroehr407
Blood Allegiance --- 1
     B41-19 Althrin
BoreCraft --- 1
     A67-08 Claps
Brocraft.net --- 1
     A68-07 commandoviper
Bubbas badasses --- 1
     A25-02 Prod
CAEK --- 1
     B57-07 teBan
CAKE --- 1
     B57-09 slapthatbass84
CML --- 1
     A07-03 Chiron02
CPC --- 1
     B28-01 Reserved
CPD --- 1
     C40-12 Fixion
CRAAAAA!!! --- 1
     A64-02 spoonboy
Clan-U --- 1
     C40-11 Reserved
CraaaaaaaaAAAAAA --- 1
     A64-05 BeastMode
DANGERiNC --- 1
     A01-02 Loonatik
DB --- 1
     A04-02 budpitman
DM --- 1
     B18-06 Land
DTF --- 1
     B31-18 StalinKnowsBest
DTS --- 1
     B54-08 PokeSMot
Dead Presidents --- 1
     A35-07 Defender2803
Death --- 1
     B05-01 Chronicough
Doom Train --- 1
     C15-04 [D|T] Cephys
Duff Tudders Group Think --- 1
     B69-07 Shin Doctor
Ei --- 1
     B15-19 Lucifer's Hammer
FE --- 1
     B40-22 Swift
FR --- 1
     B02-03 Greybush
FS --- 1
     C62-05 Reserved
Five Guys --- 1
     B19-06 Elmo
FoF --- 1
     C20-02 Dirty Taco
G33KsWithGuns --- 1
     A40-05 Winsaver
GOON --- 1
     A39-04 wilkonsincarver
Gooncave --- 1
     B34-07 KillerofLawyers
HPSF --- 1
     C37-05 JB
HeLLsGamers --- 1
     B38-15 Kigen
I can haz DC++? --- 1
     A20-06 7H3 K!//3R
ID69A078 --- 1
     B36-15 Reserved
K4H --- 1
     B56-10 [k4h]Dad
Krazo --- 1
     B53-04 Radien
Kyles a Hoe --- 1
     B01-10 ArcreacT
LanUp --- 1
     C50-12 Traditz
Lc4 --- 1
     C37-06 inTHEhead
MAGG --- 1
     B13-03 h0rneet
Men in Tux --- 1
     B53-13 pcl
MoosesDearestFriem --- 1
     B35-17 Reserved
MtScrubbz --- 1
     B33-07 Mtdubbz
Murder Me Inc --- 1
     B36-21 Alaska
NOMUFFTOTUFF --- 1
     A09-06 Syphonx
NOT BROCRAFT --- 1
     A67-07 prb
NSFW --- 1
     B64-05 Navaajho
NUWC --- 1
     B11-10 Felicrux
NWA Lan --- 1
     A17-02 Wodahs
NWMS --- 1
     B03-10 beeno??
NewfieBullets --- 1
     C51-07 NewfieBullet
Ninohut --- 1
     B51-21 vincois
OCN --- 1
     B15-05 zacbrain
OneSky --- 1
     B66-13 Wujabes
Outlawz --- 1
     B50-15 GeneralDisorder
Overdosed --- 1
     A72-08 SnipeDragon
PMS --- 1
     A18-09 PMS KillerKitty
Perdition --- 1
     B25-20 Reserved
Phoenix Company --- 1
     A72-07 Firebeyer
Pizero --- 1
     A31-01 dakotafrmn
PpP --- 1
     B26-17 Advisor21
Pregame Tryhards --- 1
     B64-16 sdogg2m
Q2LMCTF --- 1
     B71-04 Buzzkill
Robot's = Boss --- 1
     C45-12 robotchicken337
Ryan Clan --- 1
     C58-12 rasmonkey17
SHIZ --- 1
     A20-03 Juraii
SKYPE KIDS --- 1
     A67-03 Noorulo
SMS --- 1
     B66-16 schlort
SOFW --- 1
     A24-09 Dopeboy1010
Salt Shakers --- 1
     B73-15 Reserved
Scarecrow Gaming --- 1
     A34-06 Cyph3r Blade
Settlers of Fhtagn --- 1
     A18-05 azurewraith
Shadow Edge --- 1
     B68-09 WhiteLikeSnow
Skypecraft --- 1
     A67-04 OreoSnickers
Sock Puppet Mafia --- 1
     A12-05 Sognatore
Soldiers of Foreign Wars --- 1
     A24-10 Mr. Canarious
Soundlord --- 1
     B12-20 Chalys
SpacePotatoes --- 1
     A66-08 Diceu_5000
Sudden Occupation --- 1
     C51-08 ac1d
Sunset Gun --- 1
     C33-12 grunge19
SunsetGun --- 1
     C34-11 0verture
Synergy --- 1
     A09-07 Shinjitama
TH3 --- 1
     C52-01 Hedge
Team Bob! --- 1
     C26-03 SpacePope
Team Booty --- 1
     C27-02 Merkin Niqqas
Team Legion --- 1
     B64-13 Alien
Team Player Gaming --- 1
     B06-02 Radarrat
Team Rocket --- 1
     A60-01 Zedoya
Texas Lan and Cattle --- 1
     B64-15 reviso
Tha Professaaah's Finest --- 1
     B22-02 Reserved
The Principality of Zeon --- 1
     B24-03 jorpdaq
Tudd Fudders Fanclub --- 1
     B69-06 Jarheadftw
Ultimocontinue --- 1
     B60-18 ElBrumak
V1Tech --- 1
     A01-09 Reserved
Very Aggressive Gentlemen --- 1
     A50-02 BountyHunter
WOOP --- 1
     B52-08 WOOP
XGA --- 1
     B08-10 Neocross
Zero Point Games --- 1
     A33-07 =ZPG= Lazarus
Zone 4 --- 1
     A66-04 trenadroL
[D|T] Doom Train --- 1
     C15-03 [D|T] Palarious
[K4H] --- 1
     B56-12 Knossos
[KTG] --- 1
     C20-03 SabrD
[OMFG] --- 1
     C22-06 MercDemon
[Qk] --- 1
     B16-21 IcyMind
[RoHo] --- 1
     B67-18 theaceofjs
[SDB] --- 1
     B01-06 Peri0dBl00d
[SG] --- 1
     B15-17 SquareOFortune
banana hammocks of justice. --- 1
     B59-03 citywok
fear --- 1
     B58-20 feartheshadow
gi --- 1
     B67-01 loKtite
glasscocked --- 1
     B64-12 Reserved
kA3 --- 1
     B25-04 Gaul
noided --- 1
     B12-03 Standby
ss --- 1
     B28-17 ss-spring
swag --- 1
     C24-02 Rocha is PRO
team dp --- 1
     B61-20 ashenk
tr --- 1
     A22-02 alden
uY --- 1
     B02-01 n1ss1
woo --- 1
     C61-12 Ketchup
wooowowowowowowowowooo --- 1
     B72-11 Cheezdue
xF --- 1
     C51-01 juju
{DFM} --- 1
     A20-07 ic3ix
No Clan Listed --- 908
     A01-01 tehbasshunter
     A01-03 boxrun
     A01-04 Reserved
     A01-05 Live2Die
     A01-06 Jake0796
     A01-07 Likour
     A02-01 JustaRedShirt
     A02-02 A-KO
     A02-03 CompMage
     A02-04 CSHawkeye
     A02-05 nilrem
     A02-07 Gooch
     A02-08 Shadez
     A03-01 Bailie
     A03-02 Zer0Beatx
     A03-03 t41tgjr
     A03-04 reigN
     A03-05 Smashall1n
     A03-06 mAlice
     A03-07 Reserved
     A03-08 Crawdaddy
     A04-01 Reserved
     A04-03 SS4Vegeta
     A04-04 bzar
     A04-05 Reserved
     A04-06 Reserved
     A04-08 Harbinger
     A04-09 Reserved
     A04-10 Creeper
     A05-02 BordomAvenger
     A05-05 CCrimson
     A05-06 No_Dice
     A05-10 sandwiches
     A06-01 ohurcool
     A06-02 drexley
     A06-06 HottRodd
     A06-09 Bacalou
     A06-10 Diablo
     A07-01 Dragunfyr
     A07-02 Syzmik
     A07-04 Reserved
     A07-05 Reserved
     A07-06 Ancient Tracker
     A07-10 Siege
     A08-07 Joseph
     A08-10 tky
     A09-08 Majins
     A10-02 Spaceball
     A10-07 JELLYz
     A10-08 Juffdaman
     A10-09 Fury
     A10-10 trekkie1701c
     A12-01 NeghVar
     A12-02 OMG_popsicles
     A12-03 Quintalius
     A12-04 Finadin
     A12-06 poptron
     A12-09 KungFutse81
     A13-01 MadHatter
     A13-02 Reserved
     A13-03 Funerest
     A13-04 teh_rabbit
     A13-05 Hkfan
     A13-07 Dr. Pockets
     A13-08 GreatJob
     A13-09 Qthooloo
     A13-10 DonkyPunch
     A15-05 Dirty_Skittlez
     A16-01 AlGore
     A16-06 Reserved
     A16-10 rapturre
     A17-01 nstinson
     A17-04 Ex1le
     A17-05 ViperZone27
     A17-06 marioscoins
     A17-07 poultryg3ist
     A17-08 BitKiller
     A17-09 LightBringer
     A17-10 OM3GAxenon
     A18-01 MaximoMephisto
     A18-02 Tripps's Mommy
     A18-03 Reserved
     A18-04 Combat Instinct
     A18-06 kingBROseidon
     A18-07 JesusFre4k21
     A18-08 JTB Texas
     A18-10 KnightViper
     A19-01 Hambone
     A19-02 confused.nihilist
     A19-03 Kortuk
     A19-04 Trademark
     A19-05 kipijojo
     A19-06 Da British Guy
     A19-07 aldenos
     A19-08 ebert
     A19-09 Signus
     A19-10 Agent.Piper
     A20-01 Reserved
     A20-02 Prozack
     A20-04 SubZeroLD
     A20-05 BadJokeMan
     A20-08 Ryly
     A21-01 barb
     A21-02 PewPew
     A21-03 Fifel
     A21-04 Theboot
     A21-05 Zhan
     A21-06 Phoenix7700
     A21-07 Durandal
     A21-10 conwac
     A22-01 oldno7
     A22-03 dlb
     A22-10 HS
     A23-03 Reserved
     A23-09 scober6
     A23-10 Reserved
     A24-01 Joe_Molotov
     A24-02 GreatRumbler
     A24-03 Kittysox
     A25-01 PappaGrundy
     A25-10 helix_3
     A26-01 Automatica
     A26-02 randomerlight
     A26-03 Esk
     A27-01 Schnapple
     A27-02 Batman
     A27-06 ScatBlaster
     A28-03 Ruzzko
     A28-05 Feshak20
     A28-09 rewted
     A29-07 JakefuxFlo
     A30-05 GntlmnBstrd
     A30-06 TXZAR
     A30-07 Tabzilla
     A30-08 ThrillaGorilla
     A30-09 P1sspooshot
     A31-02 jonnymuerte
     A31-03 n3tr1k
     A31-04 p1z3r0
     A31-05 DR33MEZE
     A31-06 InsulinSmuggler
     A31-07 WrightTheWrong
     A31-08 Petulance
     A31-09 Erus1370
     A31-10 MysticZealot
     A32-10 Reserved
     A33-03 Stimepy
     A33-04 MaximumPrism
     A33-06 G-Mez
     A34-02 Jinx
     A34-03 Seigga
     A35-06 Kamakazi06
     A36-05 Texashammer
     A36-06 UncleWhoopAss
     A36-08 Spindoc
     A37-01 Reserved
     A37-02 jhat12345
     A37-03 FuttBucker
     A37-04 WhaleCum
     A37-05 cannonfodder666
     A37-06 Kuromo
     A37-07 shallah
     A37-08 Reserved
     A38-01 Reserved
     A38-04 Reserved
     A38-05 SweetCuppinCakes
     A38-06 sneakybacon
     A39-01 Sicness
     A39-02 Awesomeo
     A39-03 ERW
     A39-05 MWGjak
     A39-06 LoganTheRed
     A39-07 Kumorigoe
     A39-08 AtomicSymphonic
     A40-04 HAMMLY
     A40-08 BugSmashR
     A41-02 madrigal
     A41-06 Parkour
     A42-01 clamorshock
     A42-02 ent
     A50-01 Hell_Raiser
     A50-03 Joey D
     A50-04 silent tone
     A50-05 Lord_Dad
     A50-09 Angry_Vibrator
     A50-10 Hook
     A51-01 Reserved
     A51-02 Reserved
     A51-03 Wootonator
     A51-08 aZsLaVe
     A52-01 SpacePanda
     A52-02 Clef
     A52-03 figure4
     A52-04 Force
     A52-05 Gaffgarion
     A52-06 Shadowless
     A52-07 Adofo
     A53-01 Reznic
     A53-02 Phoebus
     A53-03 Larzz
     A53-04 Exile2387
     A53-05 Lightzorz
     A54-01 Proxify
     A54-03 DJ Silent
     A55-03 Ohhnoes
     A55-04 MIKEnJELLO
     A55-05 TheSingleLump
     A56-05 Heavyj
     A56-06 Jojo
     A56-08 Kitinaice
     A56-10 Figolmon
     A57-05 Ryan Desu
     A57-06 ChewbaccaChris
     A57-07 Ivan
     A57-08 Foundacious
     A58-02 PeasAndClams
     A58-07 mon3ym1k3
     A58-08 Joebob McGee
     A58-09 Neilstradamus
     A58-10 Derska
     A59-02 buzzkill
     A59-03 hclewk
     A59-04 lexie
     A59-05 Lorzoth
     A59-06 pf
     A62-02 Reserved
     A64-01 garbagemanv2
     A64-04 Phlux
     A65-01 Classyloser
     A65-03 onions
     A65-09 Jaclyninthebox
     A66-01 Swarley
     A66-02 Tubbz
     A66-03 DuSk
     A66-05 autechr3
     A68-06 Reserved
     A68-08 Reserved
     A68-09 kensanx
     A68-10 Nahual
     A69-05 Kappus
     A69-06 Cormi
     A69-07 Repulse
     A69-08 Ktargo
     A70-01 CaravanOfPikies
     A70-02 SubaruStig
     A70-03 Marickiya
     A70-04 Demolition Spud
     A71-01 K Pop Sensation
     A71-02 Arthoz
     A71-03 Minevra
     A71-04 Yorrick
     A71-05 K Pop Mechanics
     A71-09 Reserved
     A72-04 cataract
     A72-06 Niphim
     A73-01 Rune
     A73-02 Reserved
     A74-02 Reserved
     A74-05 Reserved
     B01-01 ComaToast
     B01-02 SpamHammer
     B01-03 Reserved
     B01-04 Sitting Duckie1
     B01-05 Aravin23
     B01-07 scrapp
     B02-06 a_GiRl
     B02-07 11UCBearcats
     B02-08 Zereck
     B02-09 HORNET
     B02-10 Light-Darkness
     B03-01 Void
     B03-02 dv8
     B03-03 arny
     B03-06 Reserved
     B03-07 RippledNipples
     B03-09 A1m1ghty
     B04-02 Indie
     B04-08 nxs_
     B04-09 Abbi
     B04-10 noelics
     B06-04 Reserved
     B06-05 Vengfulraven
     B06-07 Cethar
     B06-10 M0rt3rF0rk3r
     B07-05 Bratia
     B07-06 ST4T1C
     B07-07 firegod31
     B09-01 Reserved
     B09-02 frazbrandt
     B09-08 Reserved
     B09-09 Reserved
     B09-10 release
     B10-05 Rethre
     B10-06 LeefnMajors
     B10-08 Reserved
     B10-09 Reserved
     B10-10 Reserved
     B11-01 LainP7
     B11-06 DemonSphere
     B11-11 Had2Bdone
     B11-12 Rinnosuke
     B11-13 Reserved
     B11-15 Renjerz
     B11-16 ratburger08
     B11-17 Orpheus
     B11-20 WhitneyXO
     B11-21 coolquechan
     B11-22 equechan
     B12-01 jokuel
     B12-04 Volnai
     B12-19 DJ Sneaky
     B13-01 Bamftopus
     B13-02 BrobotJox
     B13-08 Skorno
     B13-17 SteelCore
     B13-18 LakeTinn
     B13-19 lake
     B13-20 Save Target As
     B13-21 Megamike
     B13-22 Zoidstiz
     B14-01 The Inevitable
     B14-02 Reserved
     B14-03 Mushety
     B14-04 PABLITO
     B14-05 Hispanic Twist
     B14-06 Ambitious
     B14-07 Paridice
     B14-09 Cuddlebus
     B14-13 MindReaver
     B14-14 edgecombe
     B14-15 Gram64
     B14-16 Evilteddy7
     B14-17 superlativeAIM
     B15-01 ---zero---
     B15-02 BlueByLiquid
     B15-03 d10d3
     B15-04 Flewis4
     B15-06 Lord Bling
     B15-08 Krenum
     B15-09 FA | Parabola
     B15-14 CuppaBro
     B15-15 DJ Sneaky
     B15-16 DocWat
     B15-18 Artificiary
     B15-20 SP1TF1RE
     B16-01 Blue
     B16-02 Bleck
     B16-03 Southernbabe
     B16-04 Sage
     B16-05 DJcs
     B16-08 orbv
     B16-09 aizlinn
     B16-10 gnar killin
     B16-17 [QkPR]PegX
     B16-18 Galactic
     B16-19 [QkPR]Swordmechanic
     B17-01 megadeus
     B17-04 Count_Spatula
     B17-05 Physicspants
     B17-07 guybrush_mp
     B17-09 Polarity Grease
     B17-10 Dairius
     B17-13 aikimaster11
     B17-14 cochise99
     B17-15 DaSmoosh
     B17-17 Reserved
     B17-21 Reserved
     B17-22 Ulfgarr
     B18-05 JazzFog
     B18-13 dubdromic
     B18-14 Rest In Pieces
     B18-20 Magikltrevr
     B18-22 EllusionSK
     B19-01 Voided
     B19-02 JoabR
     B19-03 Dani-Mo
     B19-04 Reserved
     B19-05 supermidget08
     B19-08 Reserved
     B19-09 makelikeawillis
     B19-19 Sodium
     B19-21 Cherrywaves
     B19-22 Narosia
     B20-01 Trunks
     B20-02 Resident
     B20-03 Reserved
     B20-05 Reserved
     B20-08 swax
     B20-09 Reserved
     B20-13 wyldkard
     B20-14 Zorcher
     B20-15 Jelic
     B20-18 Chef Bobert
     B20-19 Unknownvirus
     B21-01 ScaryMonster
     B21-02 Shojogirl
     B21-03 Wr3ckin_Cr3w
     B21-04 Fishybowl
     B21-16 Fenix
     B21-20 Chalupa
     B21-21 Macho 187
     B21-22 Lord Thundar
     B22-07 Kimblee
     B22-16 BMWodarski
     B22-17 Reserved
     B22-18 JMCAutomatic
     B22-19 Reserved
     B22-20 Reserved
     B22-21 Reserved
     B22-22 CCHealy2
     B23-01 Sir Truffles
     B23-13 livinglegend
     B23-14 CatInTheHat
     B23-20 Pyleah
     B23-21 Sanchi
     B23-22 Sakiana
     B24-05 Reserved
     B24-06 Sxd Pxndx
     B24-07 Distine
     B24-08 tindolos
     B24-09 Celeritas
     B24-10 Sarenn
     B24-16 a baby rabbit
     B24-17 Rebel65
     B24-20 Chadgamer
     B25-05 jAMBo
     B25-06 chbob
     B25-07 Mxlplxn
     B25-09 Ginger the Harbinger
     B25-10 Billy Mays, King of TF2
     B25-14 Sotnem
     B25-16 Bowman
     B25-22 GameGenie
     B27-02 nessence
     B27-03 Elmar
     B27-04 Reserved
     B27-13 EdgE
     B27-21 Reserved
     B27-22 Reserved
     B28-04 Reserved
     B28-05 cpc/fetus
     B28-07 Tuxun
     B28-08 POINTY
     B28-09 Sybernova
     B28-10 MassivePARANOiA
     B28-15 Reserved
     B28-16 semisane10
     B28-18 TheScattman
     B28-19 Bladecom32
     B28-20 GumyBearAddict
     B28-21 Hello im Jared
     B28-22 CuddlyxNinja
     B31-01 T-Rex
     B31-02 Khal Burko
     B31-04 sebchiken
     B31-05 Reserved
     B31-07 theinjun
     B31-08 CRESSTYNUTS
     B31-09 Sovietu
     B31-10 XANADV
     B31-13 Reserved
     B31-14 TheCrow1213
     B31-15 Theokrin
     B31-19 Reserved
     B32-01 Iknowurcheating
     B32-02 Cheez
     B32-09 Reserved
     B32-10 Apoth
     B32-13 Prettybiird
     B32-14 danjohnson
     B32-15 Phalanx of Pugs
     B32-16 Noxious Ninja
     B32-17 Mafiamaster
     B32-18 ChoZo
     B32-20 Tenryu
     B32-21 Ranger
     B33-06 Reserved
     B33-08 Mister Meatball
     B33-09 Faellen
     B33-10 SilverWings
     B33-16 cipote214
     B33-17 sargentsmite
     B33-18 Guanaco
     B33-19 MrGoat
     B34-01 Katy
     B34-15 W0nd3rDawg
     B34-16 Creamy_Goodness
     B34-17 Sargentsmite
     B35-01 Reserved
     B35-02 Reserved
     B35-03 Reserved
     B35-21 Reserved
     B36-01 Twillits
     B36-04 JunctionEight
     B36-08 Bargle
     B36-13 Tricell
     B36-16 PhakeMcNasty
     B36-17 Dwhoot
     B36-20 Koike
     B36-22 The Rabbit
     B37-13 Dave Lister
     B37-14 Reserved
     B37-16 Requ13m
     B37-19 crochetmonster
     B37-20 DarkSideofOZ
     B37-21 debug
     B37-22 SatansLH
     B38-13 FatBastard
     B38-18 Reserved
     B39-22 Omegatotal
     B40-17 NugNug
     B40-19 Panraux
     B40-20 Laikan
     B40-21 molvetica
     B41-20 Morningwhood
     B41-21 Justincredible
     B41-22 Cruxly
     B50-11 J0E
     B50-12 robbulous
     B50-13 Henchman83
     B50-16 Reserved
     B50-17 Jose
     B50-18 Reserved
     B50-19 Wazopalo
     B50-20 Katamari101
     B50-21 Reserved
     B50-22 Reserved
     B51-13 PapaSanchez
     B51-14 iToast
     B51-15 BigDaddyKane
     B51-16 Prisoner627
     B51-17 KF38616
     B52-12 xNotorious
     B53-03 Striker
     B54-05 Bedlam
     B54-06 Devo
     B54-07 LettuceHead619
     B54-09 Chron D
     B54-11 TlTAN
     B54-16 Reserved
     B54-17 Reserved
     B54-18 tazh0er
     B55-04 PowRyda
     B55-06 KPZ
     B55-07 Kaveman
     B55-08 OLD GREGG
     B55-09 QnB Sacrificed
     B55-12 Deathb0t
     B55-14 Deth
     B55-15 Derzhul
     B55-16 tank459
     B56-15 smoovb
     B56-17 Jumon
     B56-20 Fro
     B56-21 sh4rpx
     B57-05 NoTrino
     B57-08 Opt1tr0n
     B57-10 Madfightermike
     B57-13 izual
     B57-14 Nannu_Nannu
     B57-15 flippmoke
     B57-17 MajorFrag2
     B57-18 hiimr0b
     B57-19 forgetful_user
     B57-20 Spitamatic
     B57-21 TheWildOnes
     B57-22 Da_Coder
     B58-02 CRISK88
     B58-03 DJDEATHDEALER
     B58-05 Sinbien
     B58-06 That1guy44
     B58-07 Giant_Brobot
     B58-08 Warpuppy
     B58-09 Psilent
     B58-10 Kauos
     B58-11 NeonEquiNoX
     B58-16 DaFerg
     B58-17 Vex1123
     B58-18 TxZero
     B58-21 Lance McHardthrust
     B58-22 DataSpree
     B59-01 TempestBLADE
     B59-02 TidusDaniel54
     B59-05 Spring Beanz
     B59-06 Nonspes
     B59-07 Leeko
     B59-08 TOMMMEH
     B59-09 Snowy
     B59-17 RaccoonJesus
     B59-18 Avenger3611
     B59-19 Tulbuckea
     B59-20 alleyopaa
     B59-21 AndrewVxX
     B59-22 Bananajama
     B60-11 Reserved
     B60-12 Freke
     B60-14 Bloodshot Bandit
     B60-15 Franktastic
     B60-17 LeChavo
     B60-20 La Pajara Joaka
     B60-21 Gabriel Darkness
     B61-05 Crayzed
     B61-06 NotSoSlenderMan
     B61-07 Vig1lante
     B61-14 Sleepieyed
     B61-17 Afrosheen
     B61-19 afndale
     B62-06 Codespawn
     B62-11 RadHaz
     B62-17 chexmixho
     B62-18 Default404
     B62-19 Falcon 28
     B62-20 ChippyTPS
     B62-21 Lightningsg39
     B62-22 Thamien
     B63-20 f1ip
     B63-21 Lorsen
     B64-01 Reserved
     B64-02 Reserved
     B64-03 ArchMan
     B64-04 Reserved
     B64-07 Cr0ut0n
     B64-08 Reserved
     B64-09 Mygu.ZB
     B64-10 skeakz
     B64-11 dRay.ZB
     B64-14 Athomp
     B65-08 tactical
     B65-09 diction10
     B65-10 Reserved
     B65-14 Max_Carnage
     B65-15 aborno
     B65-17 Madd_Dawg
     B65-18 MisterCrow
     B65-22 OlWolf
     B66-01 rgbRandomizer
     B66-05 dorkmo
     B66-08 Maak
     B66-09 thebearjew
     B66-10 Reserved
     B66-11 DeathPanda
     B66-12 Reserved
     B66-14 Wontuan
     B66-15 sarcolemma
     B66-17 Swizzle
     B66-18 electronbabies
     B66-19 Cephas
     B67-02 quarter
     B67-03 Frizzit6
     B67-07 Maikanto42
     B67-08 Rihannsu
     B67-11 Reserved
     B67-12 Geno
     B67-13 Homen
     B67-14 SaluteMeBish
     B67-15 cstep
     B67-16 Captain Wiggles
     B67-19 Hrathkis
     B68-01 slaar
